,book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
4276,4277,17529,17529,1063767,252,1598183605,9781598183600.0,Kate Douglas Wiggin,1903.0,Rebecca of Sunnybrook Farm,Not Available,3.85,27831,529,510,1942,8258,9472,9232
4277,4278,114166,114166,1823830,62,006056251X,9780060562520.0,Lisa Kleypas,2006.0,Devil in Winter ,en-US,4.26,38100,2570,311,1043,6081,14681,19833
4278,4279,2169506,2169506,1785549,24,152063110,9780152063120.0,Susan Beth Pfeffer,2008.0,The Dead and the Gone,en-US,3.84,28910,2987,564,2027,8381,11015,9101
4279,4280,125955,125955,1299706,39,1595540350,9781595540360.0,Ted Dekker,2004.0,White,Not Available,4.3,23201,597,206,621,3287,7425,12433
4280,4281,6758331,6758331,6954915,41,778303764,9780778303760.0,Gena Showalter,2010.0,"The Darkest Passion (Lords of the Underworld, #5)",eng,4.37,32610,1155,168,623,4157,10738,18604
4281,4282,4601396,4601396,4651129,50,385526342,9780385526340.0,Chuck Palahniuk,2009.0,Pygmy,eng,2.96,21242,1782,3121,4811,7258,5192,2483
4282,4283,16130307,16130307,20391423,59,1439136637,9781439136640.0,Lauren Weisberger,2013.0,Revenge Wears Prada: The Devil Returns,en-US,2.84,19210,3352,3153,6351,8319,4564,2139
4283,4284,5693,5693,84298,61,553381008,9780553381010.0,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1900.0,Рассказы и Повести,eng,4.36,23027,489,147,527,2891,7735,13246
4284,4285,7648269,7648269,10199919,22,1416591052,9781416591050.0,S.C. Gwynne,2010.0,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",Not Available,4.13,19423,2472,394,820,3453,8640,9074
4285,4286,18999,18999,2144486,128,743455800,9780743455800.0,John le Carré,1979.0,Smiley's People,Not Available,4.24,22691,599,157,532,3656,9428,11255
4286,4287,11433,11433,221844,32,842356223,9780842356220.0,"Karen Kingsbury, Gary Smalley",2002.0,Redemption,eng,4.36,22101,811,337,585,2667,6274,13026
4287,4288,64481,64481,3337093,43,152053107,9780152053110.0,Jennifer Donnelly,2003.0,A Northern Light,en-US,3.83,29018,3111,651,2080,8217,12474,8750
4288,4289,79705,79705,76935,40,786229071,9780786229080.0,"Tim LaHaye, Jerry B. Jenkins",1999.0,Apollyon: The Destroyer Is Unleashed,en-US,3.97,23202,379,593,1459,5515,8041,9371
4289,4290,192893,192893,1090544,206,61043575,9780061043570.0,Dorothy L. Sayers,1923.0,Whose Body?,eng,3.91,28214,1609,648,1524,7507,11662,9771
4290,4291,24215,24215,18485762,6,689847432,9780689847430.0,"Robert Sabuda, Lewis Carroll",2003.0,Not Available,en-US,4.33,21160,100,253,521,3047,5672,11895
4291,4292,737957,737957,1223069,24,142003697,9780142003700.0,Ross King,2003.0,Michelangelo and the Pope's Ceiling,eng,3.82,20718,560,1180,1538,4621,6563,7356
4292,4293,11922,11922,14289,44,452285933,9780452285930.0,Kelley Armstrong,2002.0,Stolen,eng,4.16,34373,1393,237,1038,6745,14459,15498
4293,4294,85306,85306,1982850,89,446616494,9780446616490.0,David Baldacci,2004.0,Hour Game,en-US,3.94,23124,1289,217,995,6666,12267,7677
4294,4295,2277378,2277378,1706478,49,755328949,9780755328950.0,Louise Penny,2007.0,The Cruelest Month,en-GB,4.15,23121,2415,138,523,4468,13418,10385
4295,4296,10444,10444,1505465,68,679847596,9780679847600.0,"Noel Streatfeild, Diane Goode",1936.0,Ballet Shoes,en-US,4.06,26211,1036,534,1189,5634,9499,11352
4296,4297,93000,93000,89666,2,1423409450,9781423409460.0,Harry Gregson-Williams,2006.0,"The Chronicles of Narnia: The Lion, the Witch and The Wardrobe (Sheet Music)",Not Available,4.32,17866,187,243,369,2523,5045,9696
4297,4298,668,668,1711534,63,451187849,9780451187840.0,"Ayn Rand, Leonard Peikoff",1936.0,We the Living,eng,3.89,20994,1178,647,1531,5121,7689,7583
4298,4299,20443207,20443207,31174003,26,374384711,9780374384720.0,Marie Rutkoski,2015.0,The Winner's Crime,eng,4.17,31721,5847,386,1102,5643,14970,15303
4299,4300,18282800,18282800,18231129,11,Not Available,Not Available,Carolyn Brown,2011.0,Not Available,eng,3.9,25204,1741,895,1773,5562,8529,9244
4300,4301,76889,76889,1140,8,802130720,9780802130720.0,E.E. Cummings,1954.0,100 Selected Poems by e. e. Cummings,en-US,4.32,22346,387,281,520,2902,6855,12080
4301,4302,2202049,2202049,2207811,7,451223896,9780451223890.0,Jen Lancaster,2008.0,"Such a Pretty Fat: One Narcissist's Quest to Discover if Her Life Makes Her Ass Look Big, or Why Pie is Not the Answer",eng,4.06,24631,1920,466,1137,4720,8794,9927
4302,4303,831194,831194,1462398,53,60525614,9780060525610.0,Erin Hunter,2003.0,Forest of Secrets,eng,4.4,28913,1038,162,592,3727,8350,17764
4303,4304,6065182,7234875,5769396,71,1594488800,9781594488800.0,Sarah Waters,2009.0,The Little Stranger,en-US,3.51,21077,4267,839,3379,9623,10318,4655
4304,4305,17562900,17562900,24495112,23,042525674X,9780425256750.0,Patricia Briggs,2014.0,Night Broken,eng,4.42,31278,3129,99,333,3408,14167,20468
4305,4306,17399160,17399160,24221752,29,62286927,9780062286920.0,Sara Raasch,2014.0,Snow Like Ashes,eng,3.98,34993,5410,748,1964,7640,14808,13155
4306,4307,17830123,17830123,24944980,29,147675666X,9781476756660.0,Matthew  Thomas,2014.0,We Are Not Ourselves,eng,3.7,18488,3366,722,1866,5816,8680,5054
4307,4308,59821,59821,1612557,66,515139408,9780515139400.0,Nora Roberts,2005.0,Red Lily,en-US,4.07,29200,747,169,1155,6621,11334,11467
4308,4309,159760,159760,39005,31,1594481881,9781594481890.0,Mary Pipher,1994.0,Reviving Ophelia: Saving the Selves of Adolescent Girls,Not Available,3.86,22687,1065,344,1389,6064,9087,6524
4309,4310,68526,68526,891853,69,60888628,9780060888630.0,Bernard Cornwell,2006.0,The Lords of the North,en-US,4.32,20296,811,43,222,2766,10393,11077
4310,4311,162719,162719,2979854,23,1416936491,9781416936500.0,Margaret Peterson Haddix,1999.0,Just Ella,eng,3.75,27884,1439,746,2609,8885,10342,8501
4311,4312,16122643,16122643,21943963,23,Not Available,Not Available,Raine Miller,2013.0,Eyes wide open,eng,4.14,36054,1832,444,1373,6410,12966,15587
4312,4313,18404427,18404427,26038319,30,081299289X,9780812992890.0,Lisa See,2014.0,China Dolls,eng,3.58,20563,2860,602,2298,7755,8975,4206
4313,4314,238360,238360,841287,15,1416900314,9781416900310.0,Kate Brian,2005.0,Megan Meade's Guide to the McGowan Boys,en-US,3.93,29726,1362,583,1999,7299,9973,11023
4314,4315,911579,911579,896682,34,64430960,9780064430970.0,"Russell Hoban, Lillian Hoban",1964.0,Bread and Jam for Frances,eng,4.2,27933,382,377,1005,5157,7759,14010
4315,4316,9567,9567,713383,28,184243036X,9781842430360.0,Tom Robbins,1994.0,Half Asleep in Frog Pajamas,Not Available,3.73,17053,645,341,1439,5540,7229,4350
4316,4317,15858,15858,1131006,24,60988657,9780060988650.0,Gregory Maguire,2003.0,Mirror Mirror,eng,3.27,26307,1529,1356,4445,10429,7669,3459
4317,4318,21969786,21969786,22008332,38,1406350486,9781406350490.0,Patrick Ness,2013.0,More Than This,eng,4.03,21512,5247,514,1530,5596,11836,11244
4318,4319,293625,293625,389945,47,679728740,9780679728740.0,Cormac McCarthy,1973.0,Child of God,Not Available,3.86,20313,1942,326,1189,5461,9938,5729
4319,4320,95621,95621,92159,27,842339760,9780842339770.0,Francine Rivers,1995.0,"As Sure as the Dawn (Mark of the Lion, #3)",eng,4.39,23509,920,131,619,2908,6549,14123
4320,4321,16158596,16158596,20077336,33,1594205388,9781594205380.0,Max Barry,2013.0,Lexicon,eng,3.9,20524,3520,331,1224,5531,10706,6504
4321,4322,2804776,2804776,2260190,58,1400139027,9781401390270.0,"Candace Bushnell, Donna Murphy",2008.0,One Fifth Avenue,Not Available,3.33,20962,1453,1368,3581,8012,6165,3884
4322,4323,20701984,20701984,40021855,12,1419710206,9781419710210.0,"Cece Bell, David Lasky",2014.0,El Deafo,eng,4.13,27630,3677,1122,1121,3914,9745,13360
4323,4324,16140408,16140408,21971325,43,451419715,9780451419710.0,Samantha Young,2013.0,Down London Road,eng,4.24,38186,2935,326,1048,5676,15730,18793
4324,4325,30069,30069,2431088,35,1582404879,9781582404880.0,"Robert Kirkman, Charlie Adlard",2005.0,"The Walking Dead, Vol. 3: Safety Behind Bars",eng,4.31,23167,1033,88,444,3241,9562,12529
4325,4326,22584,22584,949696,92,1857983416,9781857983420.0,Philip K. Dick,1974.0,"Flow My Tears, the Policeman Said",eng,3.93,22063,1187,206,1104,6014,10985,7087
4326,4327,95622,95622,522673,28,1414315716,9781414315710.0,Francine Rivers,1998.0,The Last Sin Eater,Not Available,4.06,20985,840,341,1119,4362,7124,9036
4327,4328,73385,73385,1408034,55,743457269,9780743457260.0,Jude Deveraux,1989.0,A Knight in Shining Armor,eng,4.23,26636,1886,506,1106,4327,8436,14687
4328,4329,7157310,7157310,7443037,25,1442402326,9781442402320.0,Jonathan Maberry,2010.0,Rot & Ruin,eng,4.1,25526,3291,698,1210,4529,9815,11859
4329,4330,22632,22632,23649,102,872205541,9780872205540.0,"Plato, G.M.A. Grube, John M. Cooper",-400.0,Not Available,en-US,4.06,21829,319,301,1001,4518,8001,8876
4330,4331,1149440,1149440,1136908,43,786865059,9780786865060.0,Charles R. Cross,2001.0,Heavier Than Heaven: A Biography of Kurt Cobain,Not Available,4.09,18496,777,265,777,3820,7324,8035
4331,4332,261243,261243,804111,336,140440399,9780140440390.0,"Thucydides, Rex Warner, Moses I. Finley",-411.0,Ἱστορίαι,en-US,3.87,21500,584,672,1745,5860,8019,8157
4332,4333,2918374,2918374,9375624,5,1593081197,9781593081200.0,"Stephen Crane, George Stade, Richard Fusco",1895.0,The Red Badge of Courage,en-US,3.64,25090,72,1045,2649,7202,7866,6489
4333,4334,5776788,5776788,5948537,33,61714305,9780061714310.0,Richard Kadrey,2009.0,Sandman Slim,en-US,3.93,22779,2441,441,1408,5754,11147,8106
4334,4335,5556466,5556466,5727588,52,312359322,9780312359320.0,John Hart,2009.0,The Last Child,en-US,4.09,22293,3369,255,826,4458,10854,9194
4335,4336,17717,17717,376514,36,811200124,9780811200130.0,"Jorge Luis Borges, Donald A. Yates, James E. Irby, André Maurois",1962.0,Labyrinths,eng,4.46,20237,1062,159,457,2032,6384,14180
4336,4337,89399,89399,67864,76,316734837,9780316734840.0,Anita Shreve,1999.0,Fortune's Rocks,Not Available,3.86,22908,1246,434,1317,6624,9707,7139
4337,4338,52258,25622850,50983,108,393325997,9780393326000.0,Patricia Highsmith,1952.0,The Price of Salt,eng,3.93,16348,2522,440,1501,5779,10057,8323
4338,4339,9662386,9662386,8003906,43,140278404X,9781402784040.0,Colleen Houck,2011.0,Tiger's Quest,en-US,4.34,28303,2691,522,1047,3641,8091,18008
4339,4340,6319978,6319978,6505300,29,045122793X,9780451227940.0,Chloe Neill,2009.0,Friday Night Bites: A Chicagoland Vampires Novel ,en-US,4.15,36503,1543,393,1275,6709,14388,16259
4340,4341,70420,70420,717900,67,195189779,9780195189770.0,Tim Harford,2005.0,"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!",Not Available,3.79,17310,975,376,1295,5573,8166,4938
4341,4342,365006,365006,1235048,36,1595541896,9781595541900.0,Frank E. Peretti,1995.0,The Oath,eng,4.06,21092,766,365,1142,4461,7532,9218
4342,4343,2218252,2218252,3117158,41,61345695,9780061345690.0,Anna Godbersen,2008.0,Rumors,en-US,3.85,31018,1772,620,2269,8739,11627,10213
4343,4344,16101018,16101018,21911319,30,399255370,9780399255370.0,"Drew Daywalt, Oliver Jeffers",2013.0,The Day the Crayons Quit,eng,4.41,29759,3189,578,735,2818,7817,18700
4344,4345,93729,93729,1005489,83,60096098,9780060096090.0,Meg Cabot,2002.0,"Princess in Waiting (The Princess Diaries, #4)",eng,3.66,33327,844,572,3240,12756,11209,8515
4345,4346,11281852,11281852,16209069,15,1451612060,9781451612070.0,"Katie J. Davis, Beth Clark",2011.0,Not Available,en-US,4.4,20500,2084,311,598,2355,5526,13270
4346,4347,3181953,3181953,3214749,36,316037532,9780316037530.0,Kathleen Kent,2008.0,The Heretic's Daughter,Not Available,3.77,23815,3658,408,1823,7987,11714,6241
4347,4348,88077,88077,647489,211,679772871,9780679772870.0,"Thomas Mann, John E. Woods",1924.0,Der Zauberberg,eng,4.14,21078,1426,573,1281,4032,7647,11758
4348,4349,32507,32507,2758504,80,044661162X,9780446611630.0,Michael Connelly,2002.0,Chasing the Dime,eng,3.96,23771,748,302,1145,5905,10125,8173
4349,4350,17234658,17234658,23752694,24,62278967,9780062278970.0,Claudia Gray,2014.0,A Thousand Pieces of You,eng,3.94,28422,5563,797,1884,6585,11984,10735
4350,4351,828084,828084,1685656,26,439692393,9780440415790.0,Patricia Reilly Giff,2002.0,Pictures of Hollis Woods,eng,4.0,23708,1699,391,1192,5315,8672,8802
4351,4352,45245,45245,747250,27,330340328,9780330340330.0,Peter F. Hamilton,1996.0,The Reality Dysfunction,eng,4.14,22492,849,492,1104,3597,8534,10588
4352,4353,119382,119382,291432,76,6174434,9780006174430.0,Sidney Sheldon,1988.0,The Sands of Time,eng,3.73,18499,400,307,1548,6251,6904,4898
4353,4354,13537891,13537891,18625843,51,241144140,9780241144140.0,Zadie Smith,2012.0, NW ,eng,3.41,20062,2851,1257,3021,7738,8444,3466
4354,4355,530848,530848,518471,33,525478116,9780525478120.0,Heather Brewer,2007.0,The Chronicles of Vladimir Tod: Eighth Grade Bites,en-US,3.92,28119,2604,916,2319,7195,8802,12166
4355,4356,10639,10639,1157840,32,60005696,9780060005700.0,Barry Schwartz,2004.0,The Paradox of Choice: Why More Is Less,eng,3.84,20990,1076,491,1349,5666,8113,6240
4356,4357,30324,30324,895781,33,440226686,9780440226680.0,Annette Curtis Klause,1997.0,Blood and Chocolate,en-US,3.77,33500,2055,1181,3254,8888,10566,10969
4357,4358,6413193,6413193,6602180,74,316166316,9780316166320.0,Michael Connelly,2009.0,Nine Dragons,eng,3.97,22102,2047,202,1107,6300,11822,8378
4358,4359,9784,9784,3302695,415,486424588,9780486424580.0,D.H. Lawrence,1920.0,Women in Love,eng,3.66,22372,821,968,2365,7066,8528,6084
4359,4360,31106,31106,2484087,39,670038571,9780670038570.0,Jane Green,2007.0,Second Chance,en-US,3.53,22795,1121,577,2375,8762,7839,4072
4360,4361,889284,889284,924908,48,553278746,9780553278740.0,David Brin,1985.0,The Postman,en-US,3.87,24778,1007,333,1439,6620,10607,7201
4361,4362,12799058,12799058,17947342,31,Not Available,Not Available,Elin Hilderbrand,2012.0,Summerland,eng,3.85,22497,1966,253,1209,6349,10401,5903
4362,4363,15957,15957,1043652,17,1841150509,9781841150500.0,Ann Patchett,1992.0,The Patron Saint of Liars,eng,3.76,20722,2536,201,1309,7431,11372,4708
4363,4364,96593,96593,1084322,50,60594896,9780060594890.0,"Jack Canfield, Janet Switzer",2004.0,The Success Principles,en-US,4.26,19634,632,337,647,3005,5997,10670
4364,4365,13565914,13565914,19143978,11,Not Available,Not Available,Kristen Ashley,2012.0,Knight,en-GB,3.94,44570,3331,1747,3056,8804,14269,17444
4365,4366,7723797,7723797,9815226,35,2839906171,9782839906170.0,"Alexander Osterwalder, Yves Pigneur",2010.0,Business Model Generation,eng,4.16,20389,464,452,937,3654,7281,10609
4366,4367,10954979,13707734,15872618,37,393064476,9780393064480.0,Stephen Greenblatt,2011.0,The Swerve: How the World Became Modern,eng,3.83,13405,2179,810,1553,4569,7209,6649
4367,4368,10108,10108,2505877,34,312194390,9780312194390.0,Margaret George,1986.0,"The Autobiography of Henry VIII. With Notes by His Fool, Will Somers",en-US,4.25,22571,816,219,547,3478,8030,11014
4368,4369,3717,24820339,382865,47,385722222,9780385722220.0,Chuck Palahniuk,2004.0,Stranger Than Fiction: True Stories,eng,3.56,18091,754,498,2071,6911,7003,3721
4369,4370,570172,570172,557215,53,067003830X,9780670038300.0,Norman Doidge,2007.0,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,en-US,4.2,19319,1651,333,681,3303,7791,10098
4370,4371,61181,61181,900675,51,345418417,9780345418420.0,Larry Niven,1979.0,The Ringworld Engineers ,eng,3.86,22047,443,199,1277,6542,9558,6358
4371,4372,7766027,7766027,10644152,38,316125849,9780316125840.0,Barry Lyga,2012.0,I Hunt Killers,en-CA,4.02,25487,3349,683,1303,5049,9641,10173
4372,4373,17880714,30166123,25040772,20,Not Available,Not Available,K. Bromberg,2014.0,Crashed,eng,4.56,32520,3237,203,533,2514,7993,23910
4373,4374,23398625,23398625,42955214,29,052542914X,9780525429140.0,J. Ryan Stradal,2015.0,Kitchens of the Great Midwest,eng,3.77,21071,3661,582,1569,6011,9993,5512
4374,4375,1031461,1031461,1017724,11,590416022,9780590416020.0,"Ann McGovern, Winslow Pinney Pels, Winslow Pinn, Ey Pels",1971.0,Stone Soup,en-US,4.28,25518,184,189,680,4348,6994,13326
4375,4376,1220507,1220507,1208988,44,9770919403,9789770919410.0,"Alaa Al Aswany, علاء الأسواني",2007.0,شيكاجو,ara,3.41,17325,1688,1500,2411,5352,5962,3523
4376,4377,15734464,15734464,21416605,41,Not Available,Not Available,"James Patterson, Maxine Paetro",2013.0,12th of Never,en-US,3.99,19998,1941,225,1156,6212,10408,8820
4377,4378,15790883,15790883,21512438,27,316219037,9780316219040.0,Brian  McClellan,2013.0,Promise of Blood,eng,4.16,21192,1834,260,801,3480,10602,9821
4378,4379,294042,294042,285323,70,752876457,9780752876450.0,James Rollins,2006.0,Black Order,eng,4.14,22321,893,141,638,4463,10309,9778
4379,4380,2199587,2199587,2205341,74,385341954,9780385341950.0,Karin Slaughter,2008.0,Fractured,en-US,4.18,23256,1290,124,481,4219,11784,10483
4380,4381,28763485,28763485,48954670,45,553496689,9780553496680.0,Nicola Yoon,2016.0,The Sun Is Also a Star,eng,4.14,42363,8878,564,1783,7414,17406,19298
4381,4382,23717678,23717678,27228804,31,316410985,9780316410980.0,"James Patterson, David Ellis",2015.0,The Murder House,eng,4.05,13837,2191,376,984,4239,9424,8545
4382,4383,38180,38180,963772,109,1842322761,9781842322760.0,Nevil Shute,1957.0,On the Beach,eng,3.92,24401,1837,426,1512,6327,10966,8503
4383,4384,22749994,22749994,42295323,47,1594205418,9781594205420.0,Nick Hornby,2014.0,Funny Girl,eng,3.37,17151,2787,661,2822,8480,7209,2417
4384,4385,6257535,8258519,6232309,49,385521383,9780385521380.0,Edward Rutherfurd,2009.0,New York,eng,4.1,16106,2442,230,829,4277,9629,8961
4385,4386,20764879,20764879,43242915,21,765376474,9780765376470.0,"V.E. Schwab, Victoria Schwab",2016.0,A Gathering of Shadows,eng,4.33,29389,6274,140,670,3676,13464,17129
4386,4387,65948,65948,1775449,53,553582747,9780553582740.0,Dean Koontz,2000.0,From the Corner of His Eye,en-US,4.0,23641,1016,377,1257,5580,8602,9186
4387,4388,9833,9833,1468406,75,1400044618,9781400044610.0,"Haruki Murakami, Philip Gabriel, Jay Rubin",2006.0," めくらやなぎと、眠る女 [Mekurayanagi to, nemuru onna]",eng,3.83,19216,1600,183,1148,6523,10522,5334
4388,4389,2815949,2815949,2841882,6,1400054354,9781400054350.0,"Ina Garten, Quentin Bacon",2008.0,Barefoot Contessa Back to Basics,eng,4.23,22228,199,654,708,2960,6541,11442
4389,4390,31100,31100,31428,49,767912276,9780767912270.0,Jane Green,2002.0,To Have and to Hold ,eng,3.61,21001,516,549,1972,7681,7444,4659
4390,4391,80570,80570,275852,23,143036475,9780143036470.0,Koren Zailckas,2005.0,Smashed: Story of a Drunken Girlhood,en-US,3.5,20658,1181,819,2643,6990,6462,4175
4391,4392,9355,9355,2269323,61,345479726,9780345479720.0,John Irving,2005.0,Until I Find You,eng,3.61,20784,1438,854,2230,6278,7793,4829
4392,4393,6380822,6380822,6568723,35,1606840576,9781606840570.0,Bree Despain,2009.0,The Dark Divine,eng,3.81,33209,2473,1294,2972,8340,10349,11508
4393,4394,139220,139220,996750,38,1400041201,9781400041210.0,Bill Buford,2006.0,Heat,Not Available,3.89,18583,1818,245,1078,4899,8227,5561
4394,4395,241823,241823,981745,91,345409876,9780345409870.0,Clarissa Pinkola Estés,1992.0,Women Who Run With the Wolves,eng,4.15,21127,1682,646,1355,3671,6472,11976
4395,4396,169879,169879,3178,23,152046925,9780152046930.0,"Patricia C. Wrede, Peter de Sève",1993.0,Not Available,en-US,4.2,33925,570,453,1051,6040,11137,16346
4396,4397,56452,56452,1045276,37,743201140,9780743201150.0,"Marcus Buckingham, Donald O. Clifton",2001.0,"Now, Discover Your Strengths",Not Available,3.95,19767,587,376,1082,4673,7146,7041
4397,4398,2467566,2467566,989032,84,1401309666,9781401309660.0,Chris Anderson,2006.0,The Long Tail: Why the Future of Business Is Selling Less of More,en-US,3.83,14932,669,680,1387,5343,8487,6373
